listing_id,title,district,property_type,price_hkd,usable_area_sqft,bedrooms,bathrooms,floor,kitchen_type,building_age_years,agency,image_url,url,fetched_at,enriched_at,estate,building_area_sqft,address,description,latitude,longitude,rent_includes,subletting,cooking_method,primary_school_net,secondary_school_net,published_at,updated_at,expires_at,image_urls,sharing_type,sharing_terms,monthly_mortgage_hkd,monthly_holding_hkd,monthly_outlay_hkd,initial_outlay_hkd,est_market_rent_hkd,npv_total_cost_buy_30y_hkd,npv_total_cost_rent_30y_hkd,npv_net_worth_buy_30y_hkd,npv_net_worth_rent_30y_hkd,buy_vs_rent_30y_hkd
3951675,✭聯合道✭前座向街✭,九龍城,唐樓,3430000,381,2,1,中層,,,滙昇置業,https://i1.28hse.com/2026/07/202607300036196741142_thumb.jpg,https://www.28hse.com/buy/apartment/property-3951675,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:18:30.444335+00:00,唐樓,,九龍九龍城唐樓 /,"41名校網。唐4F. 前座向街,一閃即逝。
→有興趣請提供閣下聯絡電話，以便安排睇樓。謝謝←
另有大量41,34 名校綱筍盤/各區樓盤查詢
請電或Whatsapp
↑　　↑
此單位有相:立即Whatapp 睇相",,,,,,,,2026-07-30T00:09:33+08:00,2026-07-30T02:50:03+08:00,2026-09-28T00:09:33+08:00,"[""https://i1.28hse.com/2026/07/202607300009161052770_large.jpg"", ""https://i1.28hse.com/2026/07/202607300009173569526_large.jpg"", ""https://i1.28hse.com/2026/07/202607300009192973549_large.jpg"", ""https://i1.28hse.com/2026/07/202607300009202159809_large.jpg"", ""https://i1.28hse.com/2026/07/202607300009212087592_large.jpg""]",,,12344,2715,15059,1183350,7146,4605594,2531731,501805,3343889,-2842085
3365820,位靚 博重建 唐五樓,新蒲崗,唐樓/單幢式大廈,3500000,602,2,1,,,,燕發地產,https://i1.28hse.com/2025/07/202507051953341758296_thumb.jpg,https://www.28hse.com/buy/apartment/property-3365820,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:16:30.742002+00:00,唐樓,,九龍新蒲崗唐樓 錦榮街,有匙即睇,,,,,,,,2026-07-20T19:57:19+08:00,2026-07-20T19:57:19+08:00,2026-09-18T19:57:19+08:00,"[""https://i1.28hse.com/2025/07/202507051953424518240_large.jpg"", ""https://i1.28hse.com/2025/07/202507051953495518430_large.jpg"", ""https://i1.28hse.com/2025/07/202507051953565049423_large.jpg"", ""https://i1.28hse.com/2025/07/202507051954101145606_large.jpg""]",,,12596,3730,16326,1207500,7292,5039535,2583399,-215235,3343889,-3559124
3945445,#急走收租唐樓 全新豪裝三間房 年收租可達$21萬,深水埗,唐樓,3500000,431,3,3,,開放式廚房,,廣信地產顧問有限公司,https://i1.28hse.com/2026/07/20260724191526743801_thumb.jpg,https://www.28hse.com/buy/apartment/property-3945445,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:12:18.834395+00:00,單幢樓房,,九龍深水埗單幢樓房 南昌街,"+whatsapp有片
+全新分間2間1房1廳+1間套房
+獨立水電錶
*廣信地產多間分行為你服務：
-油麻地上海街383號地下A2舖
-旺角山東街24號地下B舖
-旺角渡船街323號地下2號舖
-大角咀埃華街70號地下1C2號舖",22.330994,114.161789,,,,,,2026-07-24T19:15:30+08:00,2026-08-05T15:09:05+08:00,2026-09-22T19:15:30+08:00,"[""https://i1.28hse.com/2026/07/202607241915268273937_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915266379214_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915273703841_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915273183310_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915274976942_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915283655218_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915281778920_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915283723754_large.jpg"", ""https://i1.28hse.com/2026/07/20260724191529932483_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915295788058_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915297826174_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915293213569_large.jpg"", ""https://i1.28hse.com/2026/07/202607241915308455721_large.jpg""]",,,12596,2960,15557,1207500,7292,4766905,2583399,313295,3343889,-3030595
3958518,"*投資首選,間4套,三邊多窗,開陽公園景,採光好寧靜方便,近地鐵,直通大灣區大巴",太子,唐樓,3580000,560,3,4,中層,,,晉聯地產,https://i1.28hse.com/2026/08/202608031850225467087_thumb.jpg,https://www.28hse.com/buy/apartment/property-3958518,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:00:42.167356+00:00,唐樓,,九龍太子唐樓 上海街705號,太子站步行2分鐘,,,,,,,,2026-08-03T18:53:04+08:00,2026-08-03T18:53:04+08:00,2026-10-02T18:53:04+08:00,"[""https://i1.28hse.com/2026/08/202608031850287800855_large.jpg"", ""https://i1.28hse.com/2026/08/20260803185023272596_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850251888100_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850262258422_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850276057370_large.jpg"", ""https://i1.28hse.com/2026/08/20260803185023439542_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850245632474_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850286950155_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850273635741_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850272306267_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850285004774_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850238989375_large.jpg"", ""https://i1.28hse.com/2026/08/202608031850262702078_large.jpg"", ""https://i1.28hse.com/2026/08/202608031851303769287_large.jpg"", ""https://i1.28hse.com/2026/08/202608031851306307202_large.jpg"", ""https://i1.28hse.com/2026/08/202608031851295088370_large.jpg"", ""https://i1.28hse.com/2026/08/202608031851313425616_large.jpg"", ""https://i1.28hse.com/2026/08/202608031851302723306_large.jpg""]",,,12884,3564,16448,1235100,7458,5065825,2642448,-124242,3343889,-3468132
3942829,實盤放售 面積夠大 兩鐵交匯 太子黃金地段 大大件投資收租等收購,太子,唐樓,3600000,712,3,2,高層,,,華美國際集團,https://i1.28hse.com/2026/07/202607230824397865189_thumb.jpg,https://www.28hse.com/buy/apartment/property-3942829,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:01:05.714758+00:00,太子唐樓 Prince China Building,,九龍太子太子唐樓 唐樓,"3房（1套厠）
鄰近大型商場 往返港九新界巴士小巴 往中國各省市巴士 
歡迎委託放售放租
揾樓專線梁小姐:",,,,,,,,2026-07-23T08:24:53+08:00,2026-08-01T05:41:40+08:00,2026-09-21T08:24:53+08:00,"[""https://i1.28hse.com/2026/07/202607230824392360986_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824407427875_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824418755944_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824384642983_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824417102856_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824412339203_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824426735570_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824435425765_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824432756557_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824445176140_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824455366219_large.jpg"", ""https://i1.28hse.com/2026/07/2026072308244534512_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824465828401_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824461629121_large.jpg"", ""https://i1.28hse.com/2026/07/20260723082447289835_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824472728349_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824484476852_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824483500612_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824495710268_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824497085892_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824501945791_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824516770280_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824515856182_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824528647306_large.jpg"", ""https://i1.28hse.com/2026/07/202607230824523606924_large.jpg""]",,,12956,4254,17210,1242000,7500,5331475,2657211,-603752,3343889,-3947641
3732236,"安居(陳小姐),2房1廳,裝修靚,重建熱門.實盤.",土瓜灣,唐樓,3680000,463,2,1,中層,,,安居置業-土瓜灣,https://i1.28hse.com/2026/02/202602041942062289642_thumb.jpg,https://www.28hse.com/buy/apartment/property-3732236,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:24:42.120983+00:00,麟祥街 LUN CHEUNG ST,,九龍土瓜灣麟祥街 麟祥街17號,"土瓜灣13街重點收購發展區,有裝修.2房1廳.唐六樓",,,,,,,,2026-06-08T13:00:53+08:00,2026-07-18T18:44:05+08:00,2026-08-07T13:00:53+08:00,"[""https://i1.28hse.com/2026/02/202602041942075537366_large.jpg"", ""https://i1.28hse.com/2026/02/202602041942058642400_large.jpg"", ""https://i1.28hse.com/2026/02/202602041942062862296_large.jpg"", ""https://i1.28hse.com/2026/02/202602041942068590623_large.jpg"", ""https://i1.28hse.com/2026/02/202602041942061685626_large.jpg"", ""https://i1.28hse.com/2026/02/202602041942057963700_large.jpg""]",,,13244,3157,16401,1269600,7667,5027740,2716260,127040,3343889,-3216850
3909496,LILY推介>连租约三房一厕 中层 平地LIFT 非常企理 租紧比好客,紅磡,單幢式大廈,3780000,392,3,1,,,,星光物業顧問公司,https://i1.28hse.com/2026/06/202606281851271488096_thumb.jpg,https://www.28hse.com/buy/apartment/property-3909496,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:50:41.764983+00:00,寶石戲院大廈,,九龍紅磡寶石戲院大廈 明安街20 号,"宝石戏院大厦位于红磡明安街20号。入伙日期由12/1970开始。宝石戏院大厦共有2座，提供358个单位。宝石戏院大厦的实用面积由120尺至1,166尺。宝石戏院大厦交通便利，邻近港铁何文田站。小学校网为35。中学校网为九龙城区。",22.306128999999995,114.18583699999999,,,,,,2026-06-28T18:51:34+08:00,2026-07-17T16:01:55+08:00,2026-08-27T18:51:34+08:00,"[""https://i1.28hse.com/2026/06/202606281851277227524_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851287146091_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851285488882_large.jpg"", ""https://i1.28hse.com/2026/06/20260628185128179088_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851295539331_large.jpg"", ""https://i1.28hse.com/2026/06/20260628185129302959_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851308598776_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851303869788_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851301031211_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851314399132_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851313862175_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851311226810_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851325648034_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851327089382_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851324531407_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851336856361_large.jpg"", ""https://i1.28hse.com/2026/06/20260628185133913176_large.jpg"", ""https://i1.28hse.com/2026/06/20260628185133894706_large.jpg"", ""https://i1.28hse.com/2026/06/202606281851345378485_large.jpg""]",,,13604,2866,16470,1304100,7875,5031107,2790071,297960,3343889,-3045929
3164834,全新豪裝盤~『63年1房374呎』【偉安大廈】要岀電梯行一層樓梯,佐敦,私人屋苑,3980000,374,1,1,,開放式廚房,,駿輝地產專業有限公司,https://i1.28hse.com/2026/03/202603121748584284876_thumb.jpg,https://www.28hse.com/buy/apartment/property-3164834,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:54:14.499596+00:00,偉安大廈,,九龍佐敦偉安大廈 柯士甸道3A號,"偉安大廈 @ $100印花稅精選
地址: 尖沙咀柯士甸道3A號
入伙日期: 1962 (63)
單位總數 : 107
物業座數 : 2座
層數: 14 (1-15)
每層伙數: 6
實用面積: 由369呎至849呎
所屬校網: 油尖旺區31號校網
- 1分鐘 步行到柯士甸站
- 豪裝大1房 鄰近西鐵/佐敦站 
- 已完成大維修 已換新電梯
- 電梯洋樓 24小時大廈保安
------------------------------------------
駿輝地產分行地址:
九龍深水埗元州街280-288號地下1號舖",22.303193999999998,114.16843400000002,,,,,,2026-06-22T17:21:04+08:00,2026-08-06T14:40:36+08:00,2026-08-21T17:21:04+08:00,"[""https://i1.28hse.com/2026/03/202603121748592926053_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749014886846_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749027294877_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749042128141_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749058486205_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749076640620_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749093344724_large.jpg"", ""https://i1.28hse.com/2026/03/202603121749106170297_large.jpg""]",,,14324,2844,17168,1373100,8292,5235537,2937694,256540,3343889,-3087349
3903112,【 高層靚裝 】 1房有裝修 即買即住 柯士甸站上蓋,佐敦,洋樓/單幢式大廈,3980000,374,1,1,,開放式廚房,,三月地產,https://i1.28hse.com/2026/06/202606231740176178621_thumb.jpg,https://www.28hse.com/buy/apartment/property-3903112,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:54:11.150411+00:00,偉安大廈,,九龍佐敦偉安大廈 柯士甸道3A號,"【偉安大廈 】
● 高層豪華雅緻裝修
● 1房大廳，高層開揚
● 明亮有窗，乾溼分離廁所
● 電熱水爐沖涼，電磁爐煮食
● 平地電梯，光猛大堂，需行一層
● 落街即到柯士甸站F出口",22.303194,114.168434,,,,,,2026-06-23T17:42:02+08:00,2026-06-23T17:42:02+08:00,2026-08-22T17:42:02+08:00,"[""https://i1.28hse.com/2026/06/202606231740186170305_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740165685265_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740192365818_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740203798160_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740184743937_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740205205369_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740206229914_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740186835954_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740193554154_large.jpg"", ""https://i1.28hse.com/2026/06/202606231740172633442_large.jpg""]",,,14324,2844,17168,1373100,8292,5235537,2937694,256540,3343889,-3087349
3909666,^^旺中帶靜！一房大廳！已做大廈維修,天后,單幢式大廈,3980000,382,1,1,中層,,,環球物業 (香港),https://i1.28hse.com/2026/06/202606282209106549013_thumb.jpg,https://www.28hse.com/buy/apartment/property-3909666,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:47:17.592332+00:00,福華大廈,,香港島天后福華大廈 清風街2-4號,有意請電: 劉小姐,22.284607,114.192032,,,,,,2026-06-28T22:09:21+08:00,2026-08-04T23:20:59+08:00,2026-08-27T22:09:21+08:00,"[""https://i1.28hse.com/2026/06/202606282209107362476_large.jpg"", ""https://i1.28hse.com/2026/06/20260628220910964862_large.jpg"", ""https://i1.28hse.com/2026/06/202606282209117965924_large.jpg"", ""https://i1.28hse.com/2026/06/202606282209118139542_large.jpg""]",,,14324,2880,17204,1373100,8292,5248292,2937694,231814,3343889,-3112076
3949771,✬✬筍筍筍 平地電梯洋樓 三面單邊 呎價平平 方便約睇✬✬,深水埗,單幢式大廈,4020000,502,3,,,,,千億物業 長沙灣分行,https://i1.28hse.com/2026/07/202607281632554433609_thumb.jpg,https://www.28hse.com/buy/apartment/property-3949771,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:12:00.925323+00:00,三英大廈,,九龍深水埗三英大廈 大埔道23號,筍筍筍 平地電梯洋樓 三面單邊 呎價平平 方便約睇,22.32835,114.166695,,,,,,2026-07-28T16:33:05+08:00,2026-07-28T18:10:17+08:00,2026-09-26T16:33:05+08:00,"[""https://i1.28hse.com/2026/07/202607281633053250965_large.jpg"", ""https://i1.28hse.com/2026/07/202607281633056223258_large.jpg"", ""https://i1.28hse.com/2026/07/202607281633055535705_large.jpg""]",,,14468,3432,17899,1386900,8375,5486237,2967218,-158495,3343889,-3502384
3475046,即買即住 鄰近港鐵 把握機會 投資精選,佐敦,私人屋苑/洋樓/單幢式大廈,4050000,374,2,1,高層,,,金國置業,https://i1.28hse.com/2025/06/202506170610028077298_thumb.jpg,https://www.28hse.com/buy/apartment/property-3475046,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:54:28.844867+00:00,偉安大廈,,九龍佐敦偉安大廈 柯士甸道3A號,"2分鐘到港鐵站 交通便利
核心地段 校網地利
7分鐘到大型商場及公園 週邊配套齊全
間隔四正實用 即買即住 自住又保值 收租回報 高
環境清幽 旺中帶靜
大量其他筍盤未能盡錄
黃小姐 
微信 Jenwong1130",22.303193999999998,114.16843400000002,,,明火煮食,,,2026-06-13T11:25:20+08:00,2026-07-13T10:19:59+08:00,2026-08-12T11:25:20+08:00,"[""https://i1.28hse.com/2025/06/202506170610021403929_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610035323149_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610034196009_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610036308100_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610041963014_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610046262827_large.jpg"", ""https://i1.28hse.com/2025/06/202506170610048456815_large.jpg""]",,,14576,2864,17440,1397250,8438,5317132,2989362,222571,3343889,-3121318
3885876,**筍盤推介** 中層2房 靚地段/近九龍站 投資自住一流 一瞬即逝,佐敦,私人屋苑/單幢式大廈,4060000,376,2,1,高層,,,中興地產有限公司,https://i1.28hse.com/2026/06/20260611123345706054_thumb.jpg,https://www.28hse.com/buy/apartment/property-3885876,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:54:33.583538+00:00,偉安大廈,,九龍佐敦偉安大廈 柯士甸道3A號,四鐵匯聚 交通便利,22.303194,114.168434,,,,,,2026-06-11T12:33:47+08:00,2026-06-25T15:56:47+08:00,2026-08-10T12:33:47+08:00,"[""https://i1.28hse.com/2026/06/202606111233453142622_large.jpg"", ""https://i1.28hse.com/2026/06/202606111233458781915_large.jpg"", ""https://i1.28hse.com/2026/06/202606111233461474250_large.jpg"", ""https://i1.28hse.com/2026/06/202606111233462541110_large.jpg"", ""https://i1.28hse.com/2026/06/202606111233463934193_large.jpg""]",,,14612,2876,17488,1400700,8458,5331977,2996743,211537,3343889,-3132352
3889002,**筍盤推介** 中層2房 靚地段/近九龍站 投資自住一流 一瞬即逝,佐敦,私人屋苑/單幢式大廈,4060000,376,2,1,高層,,,中興地產有限公司,https://i1.28hse.com/2026/06/202606131008326576989_thumb.jpg,https://www.28hse.com/buy/apartment/property-3889002,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:54:30.165113+00:00,偉安大廈,,九龍佐敦偉安大廈 柯士甸道3A號,四鐵匯聚 交通便利,22.303193999999998,114.16843400000002,,,,,,2026-06-13T10:08:34+08:00,2026-06-20T13:00:39+08:00,2026-08-12T10:08:34+08:00,"[""https://i1.28hse.com/2026/06/202606131008322008453_large.jpg"", ""https://i1.28hse.com/2026/06/202606131008336478772_large.jpg"", ""https://i1.28hse.com/2026/06/202606131008332488123_large.jpg"", ""https://i1.28hse.com/2026/06/202606131008334126107_large.jpg"", ""https://i1.28hse.com/2026/06/202606131008337195629_large.jpg""]",,,14612,2876,17488,1400700,8458,5331977,2996743,211537,3343889,-3132352
3898876,低層**有匙**重建區業主套現還價即收,長沙灣,唐樓,4280000,744,3,3,,,,港威置業（青山道）,https://i1.28hse.com/2026/06/202606201432594366992_thumb.jpg,https://www.28hse.com/buy/apartment/property-3898876,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:09:00.515658+00:00,147-149,,九龍長沙灣147-149 元州街147-149,大量筍盤單位,,,,,,,,2026-06-20T14:31:00+08:00,2026-06-20T14:33:07+08:00,2026-08-19T14:31:00+08:00,"[""https://i1.28hse.com/2026/06/202606201432595745290_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433001772865_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433007692506_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433007456699_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433018044470_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433013453161_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433016832604_large.jpg"", ""https://i1.28hse.com/2026/06/202606201433028649616_large.jpg""]",,,15403,4596,20000,1476600,8917,6175131,3159128,-1032643,3343889,-4376532
3101914,罕有連入契平臺，兩房,荃灣,洋樓/單幢式大廈,4300000,371,2,1,,開放式廚房,,荃盛置業有限公司,https://i1.28hse.com/2026/05/20260502192654349271_thumb.jpg,https://www.28hse.com/buy/apartment/property-3101914,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:34:49.833318+00:00,荃灣洋樓 tsuen wan mans.,,新界荃灣荃灣洋樓 大河道30號,中心地段，交通方便,,,,,明火煮食,,,2026-07-13T15:08:14+08:00,2026-08-05T18:33:28+08:00,2026-09-11T15:08:14+08:00,"[""https://i1.28hse.com/2026/05/202605021926557578899_large.jpg"", ""https://i1.28hse.com/2026/05/202605021926575242120_large.jpg"", ""https://i1.28hse.com/2026/05/202605021926585633580_large.jpg"", ""https://i1.28hse.com/2026/05/202605021926584086965_large.jpg"", ""https://i1.28hse.com/2026/05/202605021926597272516_large.jpg"", ""https://i1.28hse.com/2026/05/202605021926596507309_large.jpg""]",,,15475,2924,18399,1483500,8958,5603760,3173890,110526,3343889,-3233364
3843869,"高級會所,鳳凰樓層",西貢,私人屋苑/信和,4310000,380,1,1,高層,,8,港基地產代理有限公司,https://i1.28hse.com/2026/05/202605111449231416473_thumb.jpg,https://www.28hse.com/buy/apartment/property-3843869,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:38:59.030365+00:00,逸瓏海滙,,新界西貢逸瓏海滙 康村路9號,"1房2廳,開放廚",22.378214,114.266258,,,,,,2026-07-22T16:51:31+08:00,2026-07-28T17:06:44+08:00,2026-09-20T16:51:31+08:00,"[""https://i1.28hse.com/2026/05/202605111449283644010_large.jpg"", ""https://i1.28hse.com/2026/05/20260511144930582451_large.jpg"", ""https://i1.28hse.com/estate_data/100/8878/FLOOR/8878_20231122054655634453_thumb.jpg""]",,,15511,2967,18478,1486950,8979,5629766,3181272,77856,3343889,-3266034
3882221,西貢逸瓏海匯,西貢,私人屋苑/信和,4310000,380,1,1,高層,開放式廚房,8,港基地產代理有限公司,https://i1.28hse.com/2026/06/202606081627425998130_thumb.jpg,https://www.28hse.com/buy/apartment/property-3882221,2026-08-06T17:33:59.496264+00:00,2026-08-06T18:39:11.634910+00:00,逸瓏海滙,,新界西貢逸瓏海滙 康村路9號,"1房,開放式廚房,屋苑管理,會所設施,泳池.",22.378214,114.266258,,,明火煮食,,,2026-06-08T16:29:36+08:00,2026-06-08T16:29:36+08:00,2026-08-07T16:29:36+08:00,"[""https://i1.28hse.com/2026/06/202606081627403192678_large.jpg"", ""https://i1.28hse.com/2026/06/202606081627417312953_large.jpg"", ""https://i1.28hse.com/2026/06/202606081627424382980_large.jpg"", ""https://i1.28hse.com/2026/06/202606081627411081310_large.jpg""]",,,15511,2967,18478,1486950,8979,5629766,3181272,77856,3343889,-3266034
3926958,合隆大廈｜高陞街｜兩房｜新裝企理｜近港鐵｜可約睇樓,上環,私人屋苑/洋樓/單幢式大廈,4380000,495,2,1,,,,天立地產有限公司,https://i1.28hse.com/2026/07/202607101855152047591_thumb.jpg,https://www.28hse.com/buy/apartment/property-3926958,2026-08-06T17:33:59.496264+00:00,2026-08-06T17:45:28.001762+00:00,合隆大廈,595,香港島上環合隆大廈 高陞街25-29號,"如欲了解更多放售的樓盤資訊，請參閱以下連結:
 
$600萬以下
https://docs.google.com/spreadsheets/d/1g6QmkUBpKYCzD1VmVJEsrtnrPnXHkcp8HXBAF3iG_T0/edit?usp=sharing
 $600-1000萬
https://docs.google.com/spreadsheets/d/1vs_x1QOvXzYDhyiu5mBS_tutcP-tiJK39JinmY9ck_I/edit?usp=sharing
 $1000萬以上
https://docs.google.com/spreadsheets/d/1TdB4vQeYCYap4mli9prJY3NeOcFNdyRPW_Osl1bhnwc/edit?usp=sharing
 ++++我們的影片頻道+++++
https://www.youtube.com/channel/UC-KCJKfSR3SNUgLdO60RgVQ
++++++++++++",22.287251,114.146049,,,明火煮食,,,2026-07-10T18:55:30+08:00,2026-07-10T18:55:30+08:00,2026-09-08T18:55:30+08:00,"[""https://i1.28hse.com/2026/07/202607101855165007743_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855162232170_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855171717021_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855173786464_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855182536896_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855184101869_large.jpg"", ""https://i1.28hse.com/2026/07/202607101855194479395_large.jpg""]",,,15763,3505,19268,1511100,9125,5894708,3232940,-311557,3343889,-3655447
